Header,GPSWeek,GPSTime,Heading,Pitch,Roll,gyrox,gyroy,gyroz,accx,accy,accz,Lattitude,Longitude,Altitude,Ve,Vn,Vu,V,NSV1,NSV2,Status,Age,Warming*Cs,
$GPCHC,2125,120500.2,355.21,1.79,-1.61,2.91,-16.13,2.02,0.0191,0.0212,0.6794,32.02869946,118.8575537,30.07,0.09,-0.882,0.133,0.887,22,21,41,1,2*47,
$GPCHC,2125,120500.4,356.31,1.38,0.89,2.55,-13.96,0.97,-0.0099,0.0153,0.635,32.02869785,118.8575538,30.07,0.126,-0.9,-0.051,0.909,23,22,41,1,2*6F,
$GPCHC,2125,120500.8,355.67,0.03,-1.87,-0.23,-28,2.56,0.0216,0.0003,0.6612,32.02869471,118.857554,30.06,0.024,-0.847,0.018,0.848,23,22,41,1,2*6E,
$GPCHC,2125,120501,354.82,-1.83,3.79,-3.13,-33.06,0.12,-0.038,-0.0184,0.5736,32.02869309,118.8575541,30.07,0.084,-0.857,0.03,0.861,23,20,41,1,2*66,
$GPCHC,2125,120501.2,355.7,-2.55,2.07,4.76,-19.44,-0.99,-0.0312,-0.0384,0.8624,32.02869145,118.8575542,30.07,0.03,-0.924,0.056,0.924,22,22,41,1,2*65,
$GPCHC,2125,120501.6,355.89,-3.1,1.02,-0.81,-24.2,-0.54,-0.0111,-0.0338,0.6243,32.0286882,118.8575544,30.07,0.051,-0.913,0.014,0.914,22,22,41,0,2*4A,
$GPCHC,2125,120501.8,355.89,-0.99,5.7,5.71,-26.18,-0.73,-0.0771,-0.0134,0.7725,32.02868666,118.8575545,30.07,0.017,-0.807,-0.019,0.808,22,22,41,1,2*4B,
$GPCHC,2125,120502.6,356.29,0.62,-14.28,-2.49,4.5,-9.79,0.2897,0.0128,1.138,32.02868025,118.8575548,30.09,0.048,-0.85,0.162,0.851,23,22,41,0,2*6C,
$GPCHC,2125,120503,358.98,-2.91,4.38,-9.3,-5.7,-4.25,-0.0987,-0.0658,1.2896,32.02867726,118.8575545,30.1,-0.058,-0.777,0.134,0.779,23,20,41,1,2*54,
$GPCHC,2125,120503.2,2.23,-1.72,0.45,1.36,-2.03,-2.85,-0.0112,-0.0432,1.4402,32.02867575,118.8575543,30.09,-0.092,-0.939,0.031,0.943,23,21,41,1,2*70,
$GPCHC,2125,120503.4,2.23,1.55,-4.72,2.26,-10.47,-4.71,0.11,0.0362,1.333,32.02867419,118.8575542,30.1,-0.034,-0.842,0.072,0.843,25,21,41,1,2*46,
$GPCHC,2125,120503.6,3.71,-0.68,-6.38,-5.59,-22.75,-1.46,0.1135,-0.0121,1.0155,32.02867259,118.8575541,30.09,-0.068,-0.894,0.098,0.897,25,22,41,0,2*63,
$GPCHC,2125,120503.8,3.71,-3.83,-3.47,-5.74,-19.83,1.21,0.0689,-0.0762,1.1368,32.02867101,118.8575539,30.09,-0.035,-0.853,-0.088,0.854,24,22,41,1,2*6E,
$GPCHC,2125,120504,4.2,-5.21,-4.64,-2.46,-20.26,0.69,0.0814,-0.0917,1.0037,32.02866941,118.8575537,30.08,-0.08,-0.87,-0.138,0.874,24,22,41,1,2*6C,
$GPCHC,2125,120504.2,4.23,0.45,-5.3,-0.9,-27.74,-0.41,0.1033,0.0088,1.1143,32.0286678,118.8575536,30.08,-0.091,-0.867,-0.006,0.872,23,22,41,1,2*48,
$GPCHC,2125,120504.4,5.27,-2.2,-10.18,-6.24,-24.73,1.72,0.108,-0.0235,0.6015,32.02866619,118.8575534,30.09,-0.103,-0.897,-0.019,0.903,23,21,41,1,2*58,
$GPCHC,2125,120504.6,5.04,-0.48,-2.9,1.82,-20.23,5.03,0.0462,-0.0076,0.9118,32.02866455,118.8575532,30.1,-0.07,-0.917,-0.016,0.919,23,21,41,0,2*47,
$GPCHC,2125,120504.8,4.03,5.74,7.59,-0.4,-12,7.22,-0.1682,0.128,1.2625,32.02866302,118.8575531,30.1,0.007,-0.815,-0.055,0.815,23,22,41,1,2*40,
$GPCHC,2125,120505,4.03,-0.79,-0.34,5.19,5.88,6.06,0.0048,-0.0111,0.8053,32.02866148,118.857553,30.1,0.035,-0.841,0.131,0.842,22,22,41,1,2*5E,
$GPCHC,2125,120505.4,358.67,-0.18,8.33,-1.28,-8.65,23.49,-0.2444,-0.0052,1.6685,32.02865866,118.8575532,30.09,0.146,-0.784,0.206,0.798,24,22,41,1,2*62,
$GPCHC,2125,120505.8,354.72,0.77,7.62,-0.4,-2.77,4.72,-0.1346,0.0136,1.0067,32.02865593,118.8575541,30.09,0.179,-0.736,-0.114,0.758,24,22,41,1,2*73,
$GPCHC,2125,120506,349.77,-0.89,14.39,-1.83,-5.03,-2.56,-0.2911,-0.0183,1.1346,32.02865437,118.8575545,30.09,0.134,-0.805,-0.027,0.816,24,21,41,1,2*61,
$GPCHC,2125,120506.6,349.27,-4.94,14.45,-3.82,-8.79,-1.8,-0.3375,-0.117,1.31,32.02864974,118.8575554,30.07,0.138,-0.854,-0.023,0.865,24,22,41,0,2*64,
$GPCHC,2125,120506.8,349,1.85,17.08,-0.23,-7.06,-1.55,-0.326,0.0358,1.0609,32.02864811,118.8575558,30.09,0.133,-0.881,0.007,0.891,24,22,41,1,2*4F,
$GPCHC,2125,120507,349,1.81,16.32,-3.06,-13.51,-2.87,-0.3436,0.0387,1.1735,32.02864651,118.8575561,30.08,0.152,-0.9,0.032,0.913,24,22,41,1,2*72,
$GPCHC,2125,120507.2,348.98,5.08,17.78,2.49,-14.86,0.34,-0.3339,0.0972,1.0416,32.02864494,118.8575564,30.08,0.097,-0.83,-0.098,0.836,24,22,41,1,2*55,
$GPCHC,2125,120507.4,348.98,0.67,17.3,2.56,-8.97,-0.78,-0.2746,0.0107,0.8817,32.02864333,118.8575568,30.08,0.229,-0.909,0.082,0.938,24,22,41,1,2*62,
$GPCHC,2125,120507.6,348.81,-1.98,15.18,2.73,-12.15,-1.6,-0.2396,-0.0317,0.8834,32.02864179,118.8575571,30.08,0.179,-0.921,-0.015,0.938,24,23,41,0,2*71,
$GPCHC,2125,120507.8,348.59,0.83,10.53,2.38,-11.66,-1.74,-0.1444,0.0114,0.7772,32.02864018,118.8575574,30.08,0.216,-0.896,-0.018,0.921,24,23,41,1,2*76,
$GPCHC,2125,120508,348.47,-2.36,15.16,1.3,-6.79,-2.42,-0.282,-0.0443,1.0407,32.02863866,118.8575577,30.07,0.172,-0.852,-0.142,0.869,24,23,41,1,2*4B,
$GPCHC,2125,120508.2,348.13,-2.19,9.53,-0.13,14.3,-7.24,-0.1865,-0.0431,1.1105,32.02863706,118.8575581,30.08,0.184,-0.881,0.062,0.9,24,23,41,1,2*66,
$GPCHC,2125,120508.4,348.13,3.6,-11.27,-4.09,33.52,-10.26,0.2851,0.0917,1.43,32.02863556,118.8575583,30.08,0.111,-0.835,0.086,0.843,25,23,41,1,2*63,
$GPCHC,2125,120508.6,349.54,4.1,10.66,4.81,14.6,-7.85,-0.17,0.0659,0.9029,32.02863398,118.8575585,30.1,0.033,-0.822,0.025,0.823,25,23,41,0,2*7C,
$GPCHC,2125,120508.8,354.36,5.52,-31.19,1.04,3.42,-10.59,0.4401,0.0821,0.7271,32.02863254,118.8575584,30.11,-0.066,-0.765,0.069,0.768,25,23,41,1,2*59,
$GPCHC,2125,120509,355.65,-5.09,-8.04,-2.19,20.68,-9.29,0.118,-0.0752,0.8357,32.0286311,118.8575584,30.11,0.009,-0.828,-0.069,0.828,25,23,41,1,2*4B,
$GPCHC,2125,120509.2,357.65,0.29,-29.33,-0.47,21.07,-7.84,0.6852,0.007,1.2194,32.02862965,118.8575583,30.12,-0.073,-0.786,-0.03,0.79,25,23,41,1,2*56,
$GPCHC,2125,120509.4,0.53,-3.26,-2.43,-3.01,8.07,-3.24,0.0356,-0.0478,0.839,32.02862818,118.857558,30.1,-0.138,-0.773,-0.152,0.785,25,24,41,1,2*57,
$GPCHC,2125,120509.6,2.12,-1.56,3.63,8.42,10.95,0.71,-0.0548,-0.0236,0.8632,32.02862667,118.8575578,30.08,-0.116,-0.833,-0.073,0.841,25,24,41,0,2*64,
$GPCHC,2125,120509.8,1.92,-1.8,5.18,6.36,18.18,1.79,-0.0811,-0.0283,0.8951,32.02862503,118.8575576,30.09,-0.066,-0.92,0.013,0.922,25,24,41,1,2*47,
$GPCHC,2125,120510,1.92,-4.11,0.39,2.02,-5.58,3.64,-0.0053,-0.0565,0.7854,32.02862347,118.8575576,30.1,0.011,-0.82,0.143,0.82,24,24,41,1,2*74,
$GPCHC,2125,120510.4,1.39,0.87,-1.03,0.85,13.16,1.67,0.0209,0.0176,1.1596,32.0286204,118.8575577,30.09,0.117,-0.826,-0.007,0.835,25,23,41,1,2*40,
$GPCHC,2125,120510.8,356.17,1.32,-5.75,-2.68,21.27,13.48,0.1224,0.0281,1.2148,32.02861759,118.8575581,30.1,0.173,-0.862,-0.075,0.879,25,22,41,1,2*55,
$GPCHC,2125,120511,356.17,1.57,0.44,5.75,16.29,11.99,-0.0138,0.0489,1.7854,32.02861611,118.8575584,30.1,0.216,-0.768,0.036,0.797,25,22,41,1,2*59,
$GPCHC,2125,120511.2,352.03,4.92,-11.56,-3.72,18.91,10.77,0.2406,0.1033,1.1759,32.02861465,118.8575587,30.09,0.16,-0.818,-0.176,0.834,25,22,41,1,2*6D,
$GPCHC,2125,120511.4,350.04,7.85,-22.81,5.66,26.33,7.78,0.4173,0.1483,0.9921,32.02861315,118.8575591,30.09,0.164,-0.856,-0.041,0.872,25,22,41,1,2*78,
$GPCHC,2125,120511.6,348.91,9.27,-32.01,-7.63,29.6,-0.53,0.7434,0.229,1.1894,32.02861162,118.8575595,30.09,0.184,-0.819,-0.04,0.839,25,22,41,0,2*7C,
$GPCHC,2125,120511.8,348.91,0.74,-20.5,2.58,17.41,3.13,0.4246,0.0157,1.1355,32.02861005,118.8575599,30.1,0.192,-0.889,0.057,0.909,25,22,41,1,2*5D,
$GPCHC,2125,120512,348.1,-0.09,-18.26,-3.69,13.13,1.57,0.294,-0.0015,0.8911,32.02860849,118.8575602,30.1,0.137,-0.904,-0.07,0.915,25,22,41,1,2*59,
$GPCHC,2125,120512.6,347.77,2.45,-24.97,-6.69,12.87,-1.77,0.5113,0.0518,1.0982,32.0286038,118.8575614,30.12,0.177,-0.802,-0.024,0.821,25,21,41,0,2*76,
$GPCHC,2125,120512.8,348.15,5.39,-33.91,-9.92,9.39,0.14,0.6025,0.102,0.8963,32.02860223,118.8575617,30.11,0.132,-0.861,-0.169,0.871,25,21,41,1,2*64,
$GPCHC,2125,120513,348.15,-5.24,-9.24,3.01,-19.62,4.64,0.1311,-0.0749,0.8064,32.02860067,118.8575621,30.13,0.266,-0.855,0.233,0.895,24,21,41,1,2*4D,
$GPCHC,2125,120513.6,348.17,-5.34,-40.56,-4.64,-18.71,2.45,0.4577,-0.0658,0.5348,32.02859593,118.8575631,30.13,0.184,-0.856,0.069,0.876,23,22,41,0,2*51,
$GPCHC,2125,120513.8,348.17,-1.64,-5.01,0.6,-33.46,-0.95,0.0995,-0.0325,1.1338,32.02859432,118.8575634,30.13,0.156,-0.89,0.051,0.904,23,22,41,1,2*6C,
$GPCHC,2125,120514,348.77,4.15,-3.56,-9.69,-33.21,-3.96,0.0354,0.0414,0.57,32.0285928,118.8575637,30.11,0.144,-0.865,-0.318,0.877,23,22,41,1,2*6F,
$GPCHC,2125,120514.4,350.19,1.62,-4.44,2.6,-19.2,-1.57,0.0548,0.0199,0.7045,32.02858967,118.8575642,30.13,0.16,-0.912,-0.083,0.926,24,22,41,1,2*4C,
$GPCHC,2125,120514.6,350.89,-5.68,-6.22,-9.27,-6.38,-2.15,0.0639,-0.0586,0.5862,32.02858808,118.8575644,30.12,0.128,-0.842,-0.007,0.851,24,22,41,0,2*59,
$GPCHC,2125,120514.8,350.86,-5.75,2.78,11.18,-11.78,0.97,-0.0398,-0.0828,0.8211,32.02858646,118.8575646,30.14,0.107,-0.939,0.064,0.945,24,22,41,1,2*74,
$GPCHC,2125,120515,350.86,-3.02,0.97,-5.49,3.76,-2.06,-0.0125,-0.0388,0.7367,32.02858493,118.8575649,30.15,0.141,-0.878,0.195,0.889,24,22,41,1,2*5F,
$GPCHC,2125,120515.4,351.56,-1.54,-10.24,3.64,-1.2,-2.65,0.1396,-0.0211,0.7727,32.02858177,118.8575653,30.14,0.094,-0.883,0.01,0.888,25,22,41,1,2*67,
$GPCHC,2125,120515.6,351.6,0.63,-14.58,1.01,5.83,0.81,0.2692,0.0117,1.0351,32.02858017,118.8575655,30.12,0.123,-0.909,0.001,0.917,23,21,41,0,2*64,
$GPCHC,2125,120516,352.78,-3.25,1.31,-1.39,-31,-3.15,-0.0226,-0.0563,0.9911,32.02857704,118.8575658,30.14,0.07,-0.886,0.134,0.888,23,20,41,1,2*4C,
$GPCHC,2125,120516.4,354.74,0,5.61,-2.34,-16.12,-2.95,-0.0808,0,0.8225,32.02857395,118.8575659,30.15,0.039,-0.863,0.098,0.864,23,21,41,1,2*40,
$GPCHC,2125,120516.6,355.22,-4.67,2.83,0.66,-8.09,-1.91,-0.054,-0.0893,1.0913,32.02857237,118.857566,30.13,0.014,-0.822,-0.121,0.822,22,21,41,1,2*75,
$GPCHC,2125,120516.8,356.46,-5.16,-2.41,-1.5,-9.4,-0.92,0.0512,-0.1101,1.2188,32.0285708,118.857566,30.14,0.021,-0.9,-0.028,0.901,22,21,41,1,2*5D,
$GPCHC,2125,120517,356.32,-2.91,-6.97,-1.25,-5.52,-0.52,0.1498,-0.0627,1.2257,32.02856917,118.857566,30.16,0.004,-0.869,0.161,0.869,22,21,41,1,2*77,
$GPCHC,2125,120517.4,356.55,7.03,-15.52,-3.73,21.42,22.62,0.3759,0.1733,1.3535,32.02856599,118.8575662,30.16,0.031,-0.894,0.154,0.895,23,21,41,1,2*44,
$GPCHC,2125,120517.6,356.55,5.84,-12.95,4.4,2.04,19.1,0.2673,0.122,1.1629,32.02856456,118.8575665,30.14,0.215,-0.762,0.018,0.792,23,21,41,1,2*54,
$GPCHC,2125,120517.8,354,5.9,6.22,-2.82,-9.42,15.22,-0.0533,0.0508,0.4887,32.02856327,118.857567,30.13,0.17,-0.729,-0.384,0.749,23,20,41,1,2*4F,
$GPCHC,2125,120518,348.28,8.31,-7.72,4.61,-37.99,32.89,0.1358,0.1477,1.0023,32.02856212,118.8575676,30.15,0.294,-0.567,0.168,0.638,23,20,41,1,2*72,
$GPCHC,2125,120518.6,335.56,-0.82,-7.38,-4.56,-8.28,0.8,0.0816,-0.0091,0.63,32.02855833,118.8575702,30.15,0.302,-0.747,0.236,0.806,23,20,41,1,2*5A,
$GPCHC,2125,120518.8,335.56,-2.16,-7.67,-6.8,-8.19,5.36,0.0852,-0.0241,0.633,32.02855684,118.8575709,30.14,0.383,-0.717,0.009,0.812,23,20,41,1,2*52,
$GPCHC,2125,120519,335.51,-2.61,-6.01,-4.5,-34.9,4.74,0.1198,-0.0522,1.1378,32.02855541,118.8575717,30.16,0.378,-0.73,0.204,0.822,21,20,41,1,2*6F,
$GPCHC,2125,120519.2,333.5,-2.26,8.36,-5.88,-27.75,2.55,-0.1703,-0.0463,1.1587,32.02855402,118.8575726,30.16,0.378,-0.844,0.198,0.925,21,19,41,1,2*68,
$GPCHC,2125,120519.4,333.5,4.8,-3.76,5.26,-15.82,1.96,0.0891,0.114,1.3541,32.02855266,118.8575735,30.17,0.433,-0.747,0.02,0.864,23,19,41,1,2*48,
$GPCHC,2125,120519.6,332.28,2.35,-5.73,-3.79,-13.56,2.43,0.1319,0.0541,1.315,32.02855124,118.8575744,30.15,0.401,-0.822,-0.028,0.915,22,20,41,1,2*40,
$GPCHC,2125,120519.8,331.9,-3.15,-1.42,1.48,-16.09,2.16,0.027,-0.0602,1.0932,32.02854984,118.8575752,30.18,0.425,-0.69,-0.289,0.81,22,19,41,1,2*68,
$GPCHC,2125,120520,331.07,1.99,-1.62,-3.19,-22.56,1.6,0.0382,0.0469,1.3492,32.02854839,118.8575761,30.2,0.351,-0.818,-0.001,0.891,22,19,41,1,2*41,
$GPCHC,2125,120520.2,331.75,-0.62,2.73,3.35,-4.5,0.91,-0.0461,-0.0104,0.9665,32.02854696,118.8575769,30.22,0.441,-0.794,0.037,0.908,22,19,41,1,2*7B,
$GPCHC,2125,120520.4,331.75,-1.81,-1.43,2.78,-16.9,-0.36,0.0279,-0.0353,1.1163,32.02854558,118.8575778,30.21,0.43,-0.773,-0.027,0.884,24,19,41,1,2*41,
$GPCHC,2125,120520.6,330.95,-0.16,-5.84,2.78,-13.99,1.56,0.1123,-0.0031,1.0983,32.02854417,118.8575789,30.22,0.437,-0.762,0.007,0.879,24,18,41,0,2*4F,
$GPCHC,2125,120520.8,331.95,3.35,-3.35,-3.42,-8.86,1.83,0.0839,0.0841,1.4336,32.02854274,118.8575798,30.22,0.477,-0.731,-0.166,0.873,24,18,41,1,2*76,
$GPCHC,2125,120521,332.04,1.2,0.9,-4.43,-3.99,1.15,-0.0201,0.0267,1.2737,32.0285413,118.8575806,30.23,0.386,-0.775,0.105,0.865,24,18,41,1,2*52,
$GPCHC,2125,120521.4,331.14,2.27,-7.89,-3.73,7.24,0.91,0.1698,0.049,1.2249,32.0285385,118.8575824,30.24,0.431,-0.796,0.16,0.905,24,18,41,1,2*7A,
$GPCHC,2125,120521.8,330.7,7.77,-8.77,0.43,22.35,-0.36,0.2303,0.2061,1.4936,32.02853565,118.8575842,30.28,0.401,-0.766,0.027,0.865,24,17,41,1,2*4F,
$GPCHC,2125,120522,330.7,3.11,12.37,1.24,-4.29,-4.9,-0.22,0.0558,1.0033,32.02853424,118.857585,30.27,0.385,-0.759,-0.072,0.851,24,17,41,1,2*44,
$GPCHC,2125,120522.2,332.03,-1.48,11.12,0.68,5.79,-10.71,-0.1951,-0.0261,0.9921,32.02853292,118.8575859,30.27,0.365,-0.722,0.015,0.809,24,17,41,1,2*76,
$GPCHC,2125,120522.4,333.15,6.1,-16.18,1.23,30.23,-4.07,0.3631,0.1394,1.2514,32.02853152,118.8575865,30.27,0.233,-0.747,-0.036,0.782,25,16,41,1,2*52,
$GPCHC,2125,120522.6,334.51,1.72,3.84,5.96,1.65,-5.34,-0.0487,0.0219,0.7256,32.02853007,118.8575871,30.29,0.325,-0.827,0.245,0.889,25,17,41,1,2*7D,
$GPCHC,2125,120523,336.08,-1.91,8.18,-0.93,13.19,-0.64,-0.1344,-0.0315,0.9342,32.0285272,118.8575884,30.29,0.357,-0.817,-0.154,0.892,25,17,41,1,2*46,
$GPCHC,2125,120523.2,337.26,0.06,9.33,-1.5,16.44,-6.02,-0.1245,0.0008,0.7583,32.0285257,118.8575891,30.28,0.365,-0.83,-0.125,0.907,25,17,41,1,2*49,
$GPCHC,2125,120523.4,337.26,2.93,-12.92,0.19,35.37,-2.22,0.2806,0.0642,1.223,32.02852424,118.8575897,30.3,0.355,-0.82,-0.168,0.894,25,17,41,1,2*5C,
$GPCHC,2125,120523.6,338,-0.31,-3.32,-0.83,33.53,-3.23,0.0657,-0.0062,1.1317,32.02852285,118.8575902,30.26,0.333,-0.851,0.035,0.914,25,18,41,0,2*6A,
$GPCHC,2125,120523.8,338,-3.84,-20.13,5.77,12.3,-2.66,0.3629,-0.0707,0.9901,32.02852132,118.8575908,30.26,0.286,-0.891,-0.065,0.936,25,18,41,1,2*5E,
$GPCHC,2125,120524,339.18,-2.16,-10.66,-2.71,7.04,-1.5,0.1973,-0.0402,1.0478,32.02851986,118.8575914,30.27,0.301,-0.879,-0.021,0.929,25,18,41,1,2*4F,
$GPCHC,2125,120524.4,339.4,4.19,-5.03,-7.52,18.1,0.61,0.1229,0.1026,1.3953,32.02851683,118.8575926,30.26,0.307,-0.855,0.027,0.909,27,18,41,1,2*40,
$GPCHC,2125,120524.6,339.11,-4.22,-1.75,1.76,9.57,-0.12,0.0326,-0.079,1.0697,32.02851535,118.8575933,30.26,0.299,-0.855,0.228,0.906,24,20,41,0,2*7C,
$GPCHC,2125,120524.8,339.11,7.82,-8.01,-3.97,17.59,2.31,0.1978,0.1952,1.4067,32.02851385,118.857594,30.29,0.288,-0.863,0.394,0.91,23,20,41,1,2*4D,
$GPCHC,2125,120525,340.47,0.75,-9.09,3.15,9.07,0.79,0.1622,0.0135,1.014,32.02851231,118.8575946,30.27,0.308,-0.913,0.214,0.963,22,19,41,1,2*5B,
$GPCHC,2125,120525.4,340.47,4.39,-1.64,-5.69,-3.17,2.53,0.0313,0.0837,1.09,32.02850934,118.8575958,30.29,0.281,-0.845,-0.053,0.89,24,19,41,1,2*7A,
$GPCHC,2125,120525.6,340.04,5.65,-12.4,-5.11,5.08,-0.1,0.2378,0.1096,1.0814,32.02850778,118.8575965,30.29,0.255,-0.894,-0.019,0.929,24,20,41,0,2*4D,
$GPCHC,2125,120525.8,340.04,-2.77,-6.8,3.48,9.93,-1.03,0.0947,-0.0387,0.7944,32.02850635,118.8575971,30.28,0.323,-0.811,-0.137,0.873,24,20,41,1,2*51,
$GPCHC,2125,120526,339.9,2.07,-8.07,8.23,8.02,1.27,0.1301,0.0334,0.9182,32.02850485,118.8575976,30.28,0.186,-0.864,-0.076,0.884,24,20,41,1,2*7D,
$GPCHC,2125,120526.2,339.41,25.79,-33.94,-0.79,15.4,15.67,0.5371,0.4648,0.798,32.02850336,118.8575983,30.29,0.339,-0.849,0.141,0.914,24,19,41,1,2*77,
$GPCHC,2125,120526.4,338.07,-14.07,1.81,-4.14,6.03,23.88,-0.0398,-0.3158,1.2591,32.02850198,118.8575991,30.3,0.381,-0.717,0.196,0.812,23,19,41,1,2*7C,
$GPCHC,2125,120526.6,333.73,-6.29,-5.09,0.95,12.62,10.88,0.0658,-0.0817,0.7384,32.02850109,118.8575999,30.31,0.384,-0.454,-0.033,0.595,21,19,41,0,2*77,
$GPCHC,2125,120526.8,333.73,-1.94,13.04,4.67,-8.63,-0.54,-0.2058,-0.0309,0.8884,32.02849991,118.8576011,30.33,0.497,-0.671,0.183,0.835,21,19,41,1,2*69,
$GPCHC,2125,120527,329.88,-5.86,6.27,-4.02,-19.06,-0.43,-0.0868,-0.0815,0.7898,32.02849859,118.8576021,30.33,0.436,-0.817,0.15,0.926,21,19,41,1,2*47,
$GPCHC,2125,120527.4,328.99,-5.55,6.59,4.12,-20.35,-2.23,-0.1012,-0.0857,0.8757,32.02849586,118.8576039,30.34,0.471,-0.781,0.1,0.912,23,19,41,1,2*61,
$GPCHC,2125,120527.6,329.64,-6.3,1.46,-1.85,-0.19,-8.65,-0.0287,-0.1249,1.1302,32.02849453,118.8576048,30.34,0.359,-0.734,0.112,0.817,22,18,41,1,2*74,
$GPCHC,2125,120527.8,329.64,1.37,2.53,3.05,-14.29,-12.98,-0.0469,0.0253,1.0604,32.02849311,118.8576057,30.37,0.388,-0.749,0.177,0.844,22,18,41,1,2*52,
$GPCHC,2125,120528,330.37,-6.37,3.21,0.23,-0.6,-8.01,-0.0717,-0.143,1.2785,32.02849181,118.8576064,30.4,0.352,-0.751,0.356,0.83,22,17,41,1,2*50,
$GPCHC,2125,120528.2,334.23,-7.27,1.26,-4.29,-9.38,-8.68,-0.0232,-0.1351,1.0595,32.0284904,118.8576069,30.37,0.31,-0.758,0.1,0.819,21,17,41,1,2*72,
$GPCHC,2125,120528.4,336.22,-1.46,13.98,-10.67,-13.4,-8.14,-0.2321,-0.0244,0.9321,32.02848896,118.8576074,30.37,0.291,-0.86,-0.021,0.908,23,17,41,1,2*61,
$GPCHC,2125,120528.6,337.29,0.96,19.49,-1.72,-6.13,-4.13,-0.4406,0.0222,1.2453,32.02848765,118.8576081,30.37,0.263,-0.744,0.079,0.789,23,17,41,0,2*4E,
$GPCHC,2125,120528.8,337.29,4.42,16.77,-2.15,-13.6,-3.3,-0.3186,0.0853,1.0575,32.02848609,118.8576087,30.37,0.333,-0.881,0.071,0.942,23,17,41,1,2*75,
$GPCHC,2125,120529,337.99,-1.45,16.54,-0.05,-13,-4.78,-0.3277,-0.0292,1.1035,32.02848462,118.8576094,30.37,0.224,-0.827,-0.076,0.856,23,17,41,1,2*53,
$GPCHC,2125,120529.6,337.85,1.79,10.75,3.33,11.45,2.13,-0.2039,0.0342,1.0743,32.02848021,118.8576115,30.41,0.323,-0.823,0.224,0.884,22,16,41,1,2*50,
$GPCHC,2125,120529.8,337.05,-0.88,5.09,1.5,14.26,1.89,-0.0633,-0.011,0.7111,32.02847879,118.8576122,30.45,0.316,-0.686,0.167,0.755,21,15,41,1,2*66,
$GPCHC,2125,120530,337.05,-6.75,1.72,3.86,7.54,1.89,-0.0212,-0.0834,0.7043,32.02847737,118.8576129,30.44,0.274,-0.759,-0.177,0.807,21,15,41,1,2*7C,
$GPCHC,2125,120530.4,336.57,-2.48,4.08,5.49,-4.33,4.74,-0.104,-0.0633,1.4586,32.02847452,118.8576145,30.45,0.345,-0.804,-0.238,0.875,21,13,41,1,2*59,
$GPCHC,2125,120530.8,333.81,-3.24,1.01,3.81,47.94,3,-0.0199,-0.0637,1.1259,32.02847159,118.857616,30.48,0.369,-0.857,0.197,0.933,21,14,41,1,2*64,
$GPCHC,2125,120531,333.05,-6.57,-0.39,4.96,13.8,2.82,0.0071,-0.1207,1.0473,32.02847031,118.8576168,30.48,0.341,-0.671,-0.122,0.752,21,14,41,1,2*41,
$GPCHC,2125,120531.2,333.32,-7.42,-8.95,0.45,1.16,0.81,0.1262,-0.1057,0.8013,32.02846885,118.8576176,30.51,0.345,-0.82,0.15,0.889,20,14,41,1,2*59,
$GPCHC,2125,120531.4,330.22,-4.4,1.21,6.38,2.5,2.29,-0.0275,-0.1004,1.3043,32.02846743,118.8576185,30.5,0.392,-0.791,0.187,0.883,22,15,41,1,2*56,
$GPCHC,2125,120531.6,330.22,-2.35,5.41,2.24,3.32,3.57,-0.1557,-0.0678,1.6435,32.02846611,118.8576195,30.5,0.5,-0.717,0.335,0.874,23,15,41,0,2*5D,
$GPCHC,2125,120531.8,331.13,-1.36,11.2,-3.15,6.79,1.49,-0.2468,-0.0301,1.246,32.02846475,118.8576203,30.51,0.414,-0.705,0.06,0.818,23,16,41,1,2*4A,
$GPCHC,2125,120532,331.13,-1.33,0.46,1.8,27.84,6.15,-0.0107,-0.031,1.3332,32.02846346,118.8576213,30.51,0.497,-0.762,0.023,0.91,23,16,41,1,2*62,
$GPCHC,2125,120532.2,329.47,-0.68,0.6,1.59,26.86,0.95,-0.0139,-0.0158,1.33,32.02846212,118.8576222,30.53,0.402,-0.667,-0.027,0.779,22,14,41,1,2*4F,
$GPCHC,2125,120532.4,329.47,1.13,-1.87,3.55,37.73,-4.34,0.041,0.0247,1.2527,32.02846081,118.8576232,30.55,0.444,-0.726,-0.017,0.851,22,14,41,1,2*63,
$GPCHC,2125,120532.6,328.13,1.57,-11.48,-0.7,2.59,-3.84,0.2315,0.0319,1.1402,32.02845958,118.8576243,30.57,0.487,-0.722,-0.036,0.871,21,15,41,0,2*4F,
$GPCHC,2125,120533,330.95,-0.73,-13.73,-0.32,22.66,-5.9,0.2444,-0.0131,1,32.02845679,118.8576257,30.6,0.279,-0.806,0.023,0.853,20,14,41,1,2*55,
$GPCHC,2125,120533.2,334.51,-2.25,-28.3,-3,9.1,-4.13,0.5064,-0.0419,0.9406,32.02845537,118.8576263,30.61,0.305,-0.733,0.152,0.794,20,14,41,1,2*68,
$GPCHC,2125,120533.4,334.51,-6.39,3.7,-6.66,1.85,-5.03,-0.0459,-0.0796,0.7097,32.02845391,118.8576271,30.59,0.3,-0.854,-0.236,0.905,22,14,41,1,2*73,
$GPCHC,2125,120533.6,335.41,2.31,8.24,7.73,13.81,-0.62,-0.1046,0.0294,0.7226,32.02845251,118.8576277,30.63,0.228,-0.811,0.022,0.843,22,15,41,0,2*4D,
